dot_bracket_repr,obj_fn_final_value,dot_bracket_repr_mfe,seq_len,n_irs_found,solver_num_booleans,solver_solve_time,solver_iterations,solver_num_branches_explored,solver_num_conflicts
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0.0,0.0,8,2,0,0.001873585,0,0
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
.........,0.0,0.0,9,2,0,0.001862228,0,0
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
.........,0.0,0.0,9,2,0,0.000995753,0,0
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0.0,0.0,10,3,0,0.0020633170000000003,0,0
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0.0,0.0,10,2,0,0.001873517,0,0
..........,0.0,0.0,10,2,0,0.0021279800000000002,0,0
..........,0.0,0.0,10,2,0,0.002099671,0,0
...........,0.0,0.0,11,3,0,0.00064269,0,0
...........,0,0.0,11,,,,,
...........,0,0.0,11,,,,,
...........,0.0,0.0,11,2,0,0.0018536120000000001,0,0
...........,0.0,0.0,11,3,0,0.0008675950000000001,0,0
...........,0.0,0.0,11,2,0,0.001893352,0,0
...........,0.0,0.0,11,2,0,0.00207862,0,0
...........,0.0,0.0,11,3,0,0.001862027,0,0
...........,0,0.0,11,,,,,
...........,0,0.0,11,,,,,
............,0.0,0.0,12,3,0,0.001999741,0,0
............,0.0,0.0,12,4,0,0.0020104710000000002,0,0
............,0.0,0.0,12,2,0,0.0018396,0,0
............,0,0.0,12,,,,,
............,0.0,0.0,12,2,0,0.002008986,0,0
............,0.0,0.0,12,4,0,0.0019374600000000002,0,0
............,0.0,0.0,12,2,0,0.00200933,0,0
............,0.0,0.0,12,2,0,0.0018855550000000001,0,0
............,0.0,0.0,12,2,0,0.001877275,0,0
............,0.0,0.0,12,4,0,0.002003056,0,0
.............,0.0,0.0,13,4,0,0.000728959,0,0
.............,0.0,0.0,13,3,0,0.001709598,0,0
.............,0,0.0,13,,,,,
.............,0.0,0.0,13,2,0,0.0018092700000000002,0,0
.............,0.0,0.0,13,2,0,0.0019609420000000002,0,0
.............,0.0,0.0,13,3,0,0.000981879,0,0
.............,0.0,0.0,13,3,0,0.002032233,0,0
..((......)).,-1.0,-0.800000011920929,13,3,0,0.000831069,0,0
.............,0.0,0.0,13,2,0,0.0017176110000000002,0,0
.............,0,0.0,13,,,,,
..............,0.0,0.0,14,3,0,0.0017888630000000001,0,0
..............,0.0,0.0,14,3,0,0.0008702330000000001,0,0
..............,0,0.0,14,,,,,
..............,0.0,0.0,14,2,0,0.000860473,0,0
