dot_bracket_repr,obj_fn_final_value,dot_bracket_repr_mfe,seq_len,n_irs_found,solver_num_booleans,solver_solve_time,solver_iterations,solver_num_branches_explored,solver_num_conflicts
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0.0,0.0,7,2,0,0.001865518,0,0
.......,0.0,0.0,7,2,0,0.001865775,0,0
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0.0,0.0,8,2,0,0.001987972,0,0
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
.........,0.0,0.0,9,2,0,0.001922298,0,0
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
.........,0.0,0.0,9,2,0,0.0019466210000000002,0,0
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
.........,0.0,0.0,9,2,0,0.000787427,0,0
.........,0,0.0,9,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
...........,0,0.0,11,,,,,
...........,0.0,0.0,11,2,0,0.0018470000000000001,0,0
...........,0,0.0,11,,,,,
...........,0.0,0.0,11,2,0,0.0019357670000000001,0,0
...........,0,0.0,11,,,,,
...........,0.0,0.0,11,3,0,0.0006944700000000001,0,0
...........,0.0,0.0,11,2,0,0.001953151,0,0
...........,0,0.0,11,,,,,
...........,0.0,0.0,11,3,0,0.0007278600000000001,0,0
...........,0.0,0.0,11,2,0,0.000826062,0,0
............,0.0,0.0,12,2,0,0.0008588090000000001,0,0
............,0,0.0,12,,,,,
............,0,0.0,12,,,,,
............,0.0,0.0,12,4,0,0.0018011400000000001,0,0
............,0,0.0,12,,,,,
............,0.0,0.0,12,5,0,0.0008897140000000001,0,0
............,0,0.0,12,,,,,
............,0.0,0.0,12,2,0,0.0007663500000000001,0,0
............,0.0,0.0,12,2,0,0.000978313,0,0
............,0,0.0,12,,,,,
.............,0,0.0,13,,,,,
.............,0.0,0.0,13,5,0,0.0019505430000000001,0,0
.............,0,0.0,13,,,,,
.............,0.0,0.0,13,4,0,0.001877509,0,0
.............,0.0,0.0,13,5,0,0.0007647550000000001,0,0
.............,0.0,0.0,13,2,0,0.000831517,0,0
.............,0,0.0,13,,,,,
.............,0.0,0.0,13,2,0,0.0008510470000000001,0,0
.............,0,0.0,13,,,,,
.............,0.0,0.0,13,2,0,0.001815872,0,0
..............,0.0,0.0,14,6,0,0.000838912,0,0
..............,0,0.0,14,,,,,
..............,0.0,0.0,14,2,0,0.001893586,0,0
..............,0.0,0.0,14,2,0,0.000836624,0,0
..............,0.0,0.0,14,3,0,0.0007818090000000001,0,0
..............,0.0,0.0,14,2,0,0.0007325080000000001,0,0
..............,0.0,0.0,14,3,0,0.0007575570000000001,0,0
