dot_bracket_repr,obj_fn_final_value,dot_bracket_repr_mfe,seq_len,n_irs_found,solver_num_booleans,solver_solve_time,solver_iterations,solver_num_branches_explored,solver_num_conflicts
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0.0,0.0,7,2,0,0.0025526800000000003,0,0
.......,0.0,0.0,7,2,0,0.0020866310000000002,0,0
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
.......,0,0.0,7,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0.0,0.0,8,2,0,0.002059207,0,0
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
........,0,0.0,8,,,,,
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
.........,0.0,0.0,9,2,0,0.002305334,0,0
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
.........,0.0,0.0,9,2,0,0.002026356,0,0
.........,0,0.0,9,,,,,
.........,0,0.0,9,,,,,
.........,0.0,0.0,9,2,0,0.000851306,0,0
.........,0,0.0,9,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
..........,0,0.0,10,,,,,
...........,0,0.0,11,,,,,
...........,0.0,0.0,11,2,0,0.001053174,0,0
...........,0,0.0,11,,,,,
...........,0.0,0.0,11,2,0,0.000934152,0,0
...........,0,0.0,11,,,,,
...........,0.0,0.0,11,3,0,0.00201652,0,0
...........,0.0,0.0,11,2,0,0.0018436680000000001,0,0
...........,0,0.0,11,,,,,
...........,0.0,0.0,11,3,0,0.0008067170000000001,0,0
...........,0.0,0.0,11,2,0,0.001928037,0,0
............,0.0,0.0,12,2,0,0.0018779640000000002,0,0
............,0,0.0,12,,,,,
............,0,0.0,12,,,,,
............,0.0,0.0,12,4,0,0.0009217520000000001,0,0
............,0,0.0,12,,,,,
............,0.0,0.0,12,5,0,0.0008884390000000001,0,0
............,0,0.0,12,,,,,
............,0.0,0.0,12,2,0,0.0009051730000000001,0,0
............,0.0,0.0,12,2,0,0.001884388,0,0
............,0,0.0,12,,,,,
.............,0,0.0,13,,,,,
.............,0.0,0.0,13,5,0,0.000900851,0,0
.............,0,0.0,13,,,,,
.............,0.0,0.0,13,4,0,0.0019032760000000002,0,0
.............,0.0,0.0,13,5,0,0.0009778430000000002,0,0
.............,0.0,0.0,13,2,0,0.0008370060000000001,0,0
.............,0,0.0,13,,,,,
.............,0.0,0.0,13,2,0,0.000806741,0,0
.............,0,0.0,13,,,,,
.............,0.0,0.0,13,2,0,0.001919939,0,0
..............,0.0,0.0,14,6,0,0.001192191,0,0
..............,0,0.0,14,,,,,
..............,0.0,0.0,14,2,0,0.0018564430000000002,0,0
..............,0.0,0.0,14,2,0,0.001966886,0,0
..............,0.0,0.0,14,3,0,0.0020408,0,0
..............,0.0,0.0,14,2,0,0.001895879,0,0
..............,0.0,0.0,14,3,0,0.0019224530000000002,0,0
